proxy_session_id,/graduate/physical-therapy.html,/sciences-math/marine-science.html,/business/hospitality-tourism-program.html,/graduate/public-health.html,/arts-humanities/languages-culture.html,/graduate/doctor_nursing_practice.html,/arts-humanities/literature.html,/graduate/education.html,/graduate/environmental-science.html,/health-sciences/health-science.html,/graduate/mba-healthcare-administration.html,/health-sciences/exercise-science.html,/business/finance.html,/sciences-math/geology.html,/graduate/holocaust-genocide-studies.html,/graduate/instructional-technology.html,/graduate/nursing.html,/business/hemp-cannabis-business-management.html,/arts-humanities/historical-studies.html,/sciences-math/energy.html,/graduate/data-science_strategic-analytics.html,/graduate/counseling.html,/sciences-math/environmental-science.html,/graduate/coastal-zone-management.html,/business/esports-management.html,/business/entrepreneurship.html,/graduate/accounting.html,/graduate/business-administration.html,/graduate/american-studies.html,/social-behavioral-sciences/criminal-justice.html,/arts-humanities/digital-studies.html,/social-behavioral-sciences/economics.html,/education/education-programs.html,/arts-humanities/communication-studies.html,/business/computer-information-systems.html,/arts-humanities/academic-programs.html,/business/computer-science.html,/sciences-math/sustainability.html,/social-behavioral-sciences/social-work-bsw/index.html,/business/business-studies-program.html,/sciences-math/chemistry.html,/social-behavioral-sciences/sociology-anthropology.html,/health-sciences/public-health.html,/social-behavioral-sciences/psychology.html,/sciences-math/biology.html,/social-behavioral-sciences/political-science.html,/sciences-math/biochemistry.html,/arts-humanities/philosophy-religion.html,/business/business-analytics.html,just_url,unique_views
/news/2025/rising-star-2025.html_4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/rising-star-2025.html,1
/news/2025/stockton-celebrates-world-ocean-day-with-port-republic-school.html_19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/stockton-celebrates-world-ocean-day-with-port-republic-school.html,1
/news/2025/stockton-monitors-mullica-river-osprey-nests.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/news/2025/stockton-monitors-mullica-river-osprey-nests.html,1
/news/2025/stockton-occ-humanities.html_12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/stockton-occ-humanities.html,1
/news/2025/stockton-rankings-2025.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/stockton-rankings-2025.html,2
/news/2025/stockton-rankings-2025.html_6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/stockton-rankings-2025.html,1
/news/2025/stockton-rankings-2025.html_9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/news/2025/stockton-rankings-2025.html,2
/news/2025/tesu-agreement-prior-learning.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2025/tesu-agreement-prior-learning.html,1
/news/2026/alumni-achievement-awards-2026.html_20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/alumni-achievement-awards-2026.html,1
/news/2026/alumni-achievement-awards-2026.html_21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/alumni-achievement-awards-2026.html,1
/news/2026/atlanticare-strategic-alliance.html_14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/atlanticare-strategic-alliance.html,1
/news/2026/atlanticare-strategic-alliance.html_18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/atlanticare-strategic-alliance.html,1
/news/2026/atlanticare-strategic-alliance.html_4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/news/2026/atlanticare-strategic-alliance.html,2
/news/2026/atlanticare-strategic-alliance.html_7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/atlanticare-strategic-alliance.html,1
/news/2026/atlanticare-strategic-alliance.html_9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/news/2026/atlanticare-strategic-alliance.html,1
/news/2026/bacharach-dpt-grant.html?fbclid=IwVERFWARzYktleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEewqF8BsOlqI88E2paiLPstcON7IL64VyAaFUtL4vs-OT4n2qWbb5slgKPGz8_aem_yTYTywjz4k8VNL8wgaBqvg_10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/bacharach-dpt-grant.html?fbclid=IwVERFWARzYktleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEewqF8BsOlqI88E2paiLPstcON7IL64VyAaFUtL4vs-OT4n2qWbb5slgKPGz8_aem_yTYTywjz4k8VNL8wgaBqvg,1
/news/2026/cape-may-stage-partnership.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/cape-may-stage-partnership.html,2
/news/2026/commencement-2026.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/commencement-2026.html,1
/news/2026/commencement-2026.html_13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/commencement-2026.html,1
/news/2026/commencement-2026.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/news/2026/commencement-2026.html,2
/news/2026/commencement-2026.html_16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/commencement-2026.html,1
/news/2026/commencement-2026.html_17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/commencement-2026.html,1
/news/2026/cooper-nursing-partnership.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/cooper-nursing-partnership.html,1
/news/2026/cooper-nursing-partnership.html_12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/cooper-nursing-partnership.html,1
/news/2026/cooper-nursing-partnership.html_12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/cooper-nursing-partnership.html,1
/news/2026/cooper-nursing-partnership.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/cooper-nursing-partnership.html,1
/news/2026/david-fuentes-education.html?fbclid=IwY2xjawRb6oxleHRuA2FlbQIxMABicmlkETFoSkVwR3gxM01hMHFqR2puc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpcSFWOMM8eKD6uMmoWEDaMfVDa9FkwTzqV_kJl5MVA6ezCjUuT6rB9CSqqs_aem_RGtxpeYCUGWxYSrgAreBAw_3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/david-fuentes-education.html?fbclid=IwY2xjawRb6oxleHRuA2FlbQIxMABicmlkETFoSkVwR3gxM01hMHFqR2puc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHpcSFWOMM8eKD6uMmoWEDaMfVDa9FkwTzqV_kJl5MVA6ezCjUuT6rB9CSqqs_aem_RGtxpeYCUGWxYSrgAreBAw,1
/news/2026/discover-stockton-day.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/news/2026/discover-stockton-day.html,1
/news/2026/engelberg-food-insecurity.html_8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,/news/2026/engelberg-food-insecurity.html,3
/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg_18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg,1
/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg_19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg,1
/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg_19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRx4ZZleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR7FQMTjTwt7k_F6OeM8R67SKPpyqtAmQNjsVLgbWB6uAezc6-d51FLrDiCXDw_aem_AQIhr37qQieOLI0tKiwICg,1
/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRxxKRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR55sKsr0DKkrgpCkXsZ4UsuUSKbT5jIb6-s9OWPr-c8vg3V-8LOEoasAIprUQ_aem_QoVfBkX6P7Lw3yKGSyvF4A_16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html?fbclid=IwY2xjawRxxKRleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR55sKsr0DKkrgpCkXsZ4UsuUSKbT5jIb6-s9OWPr-c8vg3V-8LOEoasAIprUQ_aem_QoVfBkX6P7Lw3yKGSyvF4A,1
/news/2026/graduate-commencement-2026.html_11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-commencement-2026.html_8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-commencement-2026.html,1
/news/2026/graduate-research-symposium-2026.html_10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-research-symposium-2026.html,1
/news/2026/graduate-research-symposium-2026.html_11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/graduate-research-symposium-2026.html,1
/news/2026/haiti-community-day.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-community-day.html,1
/news/2026/haiti-world-cup-base-camp.html_15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,1
/news/2026/haiti-world-cup-base-camp.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,1
/news/2026/haiti-world-cup-base-camp.html_17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,1
/news/2026/haiti-world-cup-base-camp.html_17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,1
/news/2026/haiti-world-cup-base-camp.html_21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,1
/news/2026/haiti-world-cup-base-camp.html_21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/haiti-world-cup-base-camp.html,2
/news/2026/hudson-county-cannabis-agreement.html_1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/hudson-county-cannabis-agreement.html,1
/news/2026/hudson-county-cannabis-agreement.html_13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/hudson-county-cannabis-agreement.html,1
/news/2026/hudson-county-cannabis-agreement.html_14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/hudson-county-cannabis-agreement.html,1
/news/2026/hudson-county-cannabis-agreement.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/hudson-county-cannabis-agreement.html,1
/news/2026/hudson-county-cannabis-agreement.html_8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/hudson-county-cannabis-agreement.html,1
/news/2026/jackedward-gma.html_13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/jackedward-gma.html,1
/news/2026/johnson-and-johnson-scholarship.html_23.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/johnson-and-johnson-scholarship.html,2
/news/2026/leo-observatory-deployed.html_14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/leo-observatory-deployed.html,1
/news/2026/new-degree-offerings.html?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHmbLcT-6guWiM_rPBBLIMB4JL2ts1KGm6Mth233lrlDYTqV4UPcR9Q6mpUnl_aem_5a3feIlp61IOKm2IKlsoUA_5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQKNjYyODU2ODM3OQABHmbLcT-6guWiM_rPBBLIMB4JL2ts1KGm6Mth233lrlDYTqV4UPcR9Q6mpUnl_aem_5a3feIlp61IOKm2IKlsoUA,1
/news/2026/new-degree-offerings.html?trk=feed-detail_main-feed-card-text_19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html?trk=feed-detail_main-feed-card-text,1
/news/2026/new-degree-offerings.html?trk=feed-detail_main-feed-card-text_20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html?trk=feed-detail_main-feed-card-text,2
/news/2026/new-degree-offerings.html_10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_11.0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/news/2026/new-degree-offerings.html,5
/news/2026/new-degree-offerings.html_12.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,3
/news/2026/new-degree-offerings.html_13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_13.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,/news/2026/new-degree-offerings.html,5
/news/2026/new-degree-offerings.html_14.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,/news/2026/new-degree-offerings.html,5
/news/2026/new-degree-offerings.html_15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_16.0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,2
/news/2026/new-degree-offerings.html_17.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,2
/news/2026/new-degree-offerings.html_18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_19.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,2
/news/2026/new-degree-offerings.html_22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/news/2026/new-degree-offerings.html,1
/news/2026/new-degree-offerings.html_23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,/news/2026/new-degree-offerings.html,2
